mysql: [Warning] Using a password on the command line interface can be insecure.
id,cliente_id,servicio_id,barbero_id,fecha_hora,precio,estado,metodo_pago,cliente,servicio,barbero
5048,239,4,30,2023-06-30 17:00:00,18000.00,atendida,nequi,Santiago Espinoza Moreno,Corte + lavado,Pipe Navajas
5049,860,18,29,2023-07-19 10:00:00,22000.00,atendida,daviplata,Lizeth Rojas González,Hidratacion capilar,El Calvo Cuts
5050,542,30,20,2024-04-01 12:00:00,40000.00,atendida,nequi,Dayana Reyes Rivera,Decoloracion,El Paisa Cuts
5051,1853,24,25,2024-07-28 10:00:00,50000.00,cancelada,transferencia,Hernán Pérez Montoya,Pack novio completo,Lucho Precision
5052,543,23,24,2023-09-02 09:00:00,30000.00,atendida,efectivo,Sebastián Ramos Ruiz,Tratamiento anticaida,El Negro Barber
5053,1133,3,9,2024-04-20 18:00:00,8000.00,atendida,transferencia,Nicolás Correa Peña,Arreglo de barba,Brayan Scissors
5054,1148,15,19,2024-02-07 08:00:00,14000.00,cancelada,tarjeta,Paula Medina Cárdenas,Cejas + barba,Fercho Barber
5055,1749,29,5,2024-01-23 12:00:00,50000.00,atendida,efectivo,Natalia Vega Vega,Mechas,El Vikingo
5056,402,21,17,2024-02-21 18:00:00,25000.00,atendida,efectivo,Cristian Suárez Henao,Corte + hidratacion,Kevin El Maestro
5057,1344,28,29,2024-04-16 14:00:00,55000.00,cancelada,nequi,Maria Díaz Cárdenas,Permanente,El Calvo Cuts
5058,1898,20,7,2023-10-29 14:00:00,22000.00,atendida,transferencia,Hernán Rivera González,Corte + barba + cejas,Pipe El Crack
5059,1043,13,2,2024-04-01 17:00:00,18000.00,cancelada,transferencia,Marcela Correa Muñoz,Barba + hidratacion,Maicol Style
5060,1377,19,2,2023-09-27 08:00:00,60000.00,atendida,daviplata,Claudia Ospina Vargas,Keratina,Maicol Style
5061,1622,15,24,2023-01-07 08:00:00,14000.00,atendida,nequi,Diana Ruiz Ortiz,Cejas + barba,El Negro Barber
5062,931,2,16,2024-12-17 11:00:00,15000.00,atendida,daviplata,Claudia Torres Martínez,Corte de cabello Basico + barba,Sebastián Blade
5063,1628,4,23,2023-05-10 11:00:00,18000.00,cancelada,tarjeta,Fernando Salazar Moreno,Corte + lavado,Santi Premium
5064,1071,10,10,2024-06-03 10:00:00,35000.00,atendida,tarjeta,Natalia Ocampo Rodríguez,Corte + tinte,Yeferson King
5065,1580,14,9,2024-10-23 10:00:00,15000.00,atendida,tarjeta,Johana Ocampo Díaz,Afeitado clasico navaja,Brayan Scissors
5066,271,24,14,2024-04-07 11:00:00,50000.00,cancelada,transferencia,Ferney Suárez Rodríguez,Pack novio completo,El Tigre Cuts
5067,87,12,4,2024-01-03 18:00:00,12000.00,atendida,daviplata,Carlos García Ocampo,Barba completa,Mateo Barber
5068,1284,19,18,2024-08-28 12:00:00,60000.00,cancelada,transferencia,Juan Arias Bedoya,Keratina,Nico Estilo
5069,494,28,4,2023-07-27 15:00:00,55000.00,cancelada,transferencia,Yulieth Londoño Peña,Permanente,Mateo Barber
5070,1901,9,7,2024-08-09 17:00:00,10000.00,cancelada,nequi,Alejandro Silva Medina,Corte infantil,Pipe El Crack
5071,995,7,13,2023-08-28 11:00:00,13000.00,cancelada,transferencia,Mariana Silva Silva,Corte clasico,Camilo Pro
5072,1779,14,22,2023-05-08 09:00:00,15000.00,atendida,nequi,Xiomara Espinoza Moreno,Afeitado clasico navaja,Diego Fadero
5073,1500,2,8,2024-11-21 08:00:00,15000.00,atendida,tarjeta,Mariana Londoño Henao,Corte de cabello Basico + barba,Tato Fade
5074,1083,16,11,2023-07-20 09:00:00,8000.00,atendida,efectivo,Mauricio Rojas Reyes,Depilacion de cejas,El Mono Barber
5075,510,20,20,2023-07-31 10:00:00,22000.00,atendida,nequi,Sergio Bedoya Rojas,Corte + barba + cejas,El Paisa Cuts
5076,1131,5,27,2024-07-25 10:00:00,15000.00,atendida,tarjeta,Sebastián Arias Gómez,Corte degradado,Tomas Clipper
5077,1091,23,10,2023-05-27 17:00:00,30000.00,atendida,nequi,Fabian Ocampo Gutiérrez,Tratamiento anticaida,Yeferson King
5078,1891,21,18,2024-10-19 11:00:00,25000.00,cancelada,transferencia,Paula Díaz Martínez,Corte + hidratacion,Nico Estilo
5079,553,19,24,2024-09-02 17:00:00,60000.00,atendida,transferencia,Nathaly Rojas Ramírez,Keratina,El Negro Barber
5080,1488,13,17,2024-01-18 17:00:00,18000.00,atendida,nequi,Paola Silva Peña,Barba + hidratacion,Kevin El Maestro
5081,67,10,24,2023-05-15 09:00:00,35000.00,atendida,transferencia,Johana Espinoza Jiménez,Corte + tinte,El Negro Barber
5082,1895,2,9,2024-05-19 12:00:00,15000.00,atendida,transferencia,Carolina Peña Ruiz,Corte de cabello Basico + barba,Brayan Scissors
5083,1807,24,16,2023-02-11 09:00:00,50000.00,atendida,tarjeta,Hernán Correa Arias,Pack novio completo,Sebastián Blade
5084,1215,7,25,2023-04-28 17:00:00,13000.00,cancelada,efectivo,Adriana Moreno Ramos,Corte clasico,Lucho Precision
5085,2011,26,13,2023-06-27 12:00:00,50000.00,atendida,efectivo,Melissa Londoño Muñoz,Corte + lavado + barba,Camilo Pro
5086,986,3,6,2023-09-04 18:00:00,8000.00,atendida,efectivo,Angie Cárdenas Ospina,Arreglo de barba,Chelo Cuts
5087,1429,14,6,2024-12-02 09:00:00,15000.00,atendida,tarjeta,Juan Moreno Cárdenas,Afeitado clasico navaja,Chelo Cuts
5088,385,23,7,2024-10-13 17:00:00,30000.00,atendida,tarjeta,Ferney Bedoya Ríos,Tratamiento anticaida,Pipe El Crack
5089,59,3,22,2023-05-11 14:00:00,8000.00,atendida,transferencia,Raúl Ramos Suárez,Arreglo de barba,Diego Fadero
5090,1741,24,18,2024-03-14 15:00:00,50000.00,atendida,nequi,Catalina Bedoya Ospina,Pack novio completo,Nico Estilo
5091,1079,22,26,2023-01-15 09:00:00,15000.00,atendida,transferencia,Valentina Salazar Vargas,Masaje capilar,Andres El Pro
5092,1372,9,26,2023-07-27 14:00:00,10000.00,atendida,tarjeta,Duvan Delgado Ortiz,Corte infantil,Andres El Pro
5093,488,10,17,2024-04-07 11:00:00,35000.00,atendida,daviplata,Camila Castro Ortiz,Corte + tinte,Kevin El Maestro
5094,958,29,3,2024-07-18 12:00:00,50000.00,atendida,transferencia,Deisy Díaz Peña,Mechas,Juancho El Indio
5095,405,25,28,2024-01-27 17:00:00,80000.00,cancelada,tarjeta,Andrea Sánchez García,Coloracion fantasia,Yeison Barber
5096,1991,2,6,2023-04-10 10:00:00,15000.00,atendida,tarjeta,Dayana Flores Ospina,Corte de cabello Basico + barba,Chelo Cuts
5097,313,20,21,2023-10-23 09:00:00,22000.00,cancelada,efectivo,Esteban Zapata Delgado,Corte + barba + cejas,Wilmar Style
5098,93,21,21,2024-07-17 18:00:00,25000.00,cancelada,nequi,Gabriela Montoya Mendoza,Corte + hidratacion,Wilmar Style
5099,1492,17,13,2023-11-19 16:00:00,20000.00,atendida,transferencia,Yeison García Ortiz,Limpieza facial,Camilo Pro
5100,1483,11,18,2023-06-27 12:00:00,25000.00,cancelada,daviplata,Deisy Ocampo Castro,Tinte completo,Nico Estilo
5101,803,4,29,2024-01-01 16:00:00,18000.00,atendida,tarjeta,Isabella Suárez Rivera,Corte + lavado,El Calvo Cuts
5102,247,30,26,2024-10-04 08:00:00,40000.00,atendida,tarjeta,Mateo Guerrero Londoño,Decoloracion,Andres El Pro
5103,453,3,16,2024-11-27 16:00:00,8000.00,atendida,tarjeta,Kevin Flores Jiménez,Arreglo de barba,Sebastián Blade
5104,452,26,9,2024-09-01 08:00:00,50000.00,atendida,daviplata,Sara Pérez Montoya,Corte + lavado + barba,Brayan Scissors
5105,1417,4,9,2024-05-06 09:00:00,18000.00,atendida,tarjeta,Xiomara Muñoz Silva,Corte + lavado,Brayan Scissors
5106,46,20,31,2023-12-22 15:00:00,22000.00,atendida,nequi,Lucia Rodríguez Silva,Corte + barba + cejas,Cristian Fade
5107,1809,6,5,2023-06-08 14:00:00,14000.00,cancelada,nequi,Camila Martínez Rodríguez,Corte navaja,El Vikingo
5108,202,10,16,2024-10-16 12:00:00,35000.00,atendida,nequi,Luis Ospina Martínez,Corte + tinte,Sebastián Blade
5109,1641,24,27,2024-03-11 09:00:00,50000.00,atendida,tarjeta,Carolina Moreno Gutiérrez,Pack novio completo,Tomas Clipper
5110,1188,10,23,2023-05-19 12:00:00,35000.00,atendida,efectivo,Sebastián Rivera Salazar,Corte + tinte,Santi Premium
5111,195,23,13,2023-06-02 17:00:00,30000.00,atendida,tarjeta,Mauricio López Ramos,Tratamiento anticaida,Camilo Pro
5112,79,11,22,2024-04-14 18:00:00,25000.00,atendida,daviplata,Marcela Pérez Jiménez,Tinte completo,Diego Fadero
5113,1014,20,28,2024-04-02 14:00:00,22000.00,cancelada,transferencia,Julián Vargas Pérez,Corte + barba + cejas,Yeison Barber
5114,776,9,31,2024-03-16 16:00:00,10000.00,atendida,efectivo,Sergio Martínez Rodríguez,Corte infantil,Cristian Fade
5115,1921,13,15,2023-03-10 17:00:00,18000.00,atendida,tarjeta,Johana Ospina Ortiz,Barba + hidratacion,Jhon Navajas
5116,310,14,7,2024-10-16 11:00:00,15000.00,atendida,efectivo,Jorge Cruz Delgado,Afeitado clasico navaja,Pipe El Crack
5117,1996,30,30,2023-10-27 14:00:00,40000.00,cancelada,daviplata,Yulieth Ramos Martínez,Decoloracion,Pipe Navajas
5118,1481,27,21,2023-11-14 17:00:00,22000.00,atendida,tarjeta,Nicolás Rodríguez Flores,Alisado,Wilmar Style
5119,1331,2,31,2024-01-04 16:00:00,15000.00,cancelada,efectivo,Mateo Herrera Salazar,Corte de cabello Basico + barba,Cristian Fade
5120,2010,21,20,2023-11-07 15:00:00,25000.00,atendida,daviplata,Ana Moreno Vega,Corte + hidratacion,El Paisa Cuts
5121,879,24,15,2024-06-17 17:00:00,50000.00,atendida,transferencia,Santiago Vargas Jiménez,Pack novio completo,Jhon Navajas
5122,1815,1,31,2024-12-28 14:00:00,12000.00,cancelada,nequi,Valentina Ríos Suárez,Corte de cabello Basico,Cristian Fade
5123,1075,3,31,2023-12-14 10:00:00,8000.00,atendida,daviplata,Deisy Muñoz Guerrero,Arreglo de barba,Cristian Fade
5124,1483,20,10,2024-10-16 11:00:00,22000.00,atendida,tarjeta,Deisy Ocampo Castro,Corte + barba + cejas,Yeferson King
5125,1289,25,18,2023-02-13 15:00:00,80000.00,atendida,transferencia,Carolina Ríos Correa,Coloracion fantasia,Nico Estilo
5126,86,2,23,2024-10-06 12:00:00,15000.00,atendida,transferencia,Angie Cárdenas Parra,Corte de cabello Basico + barba,Santi Premium
5127,979,30,11,2024-05-02 15:00:00,40000.00,atendida,nequi,Sara Zapata González,Decoloracion,El Mono Barber
5128,62,5,18,2024-09-15 17:00:00,15000.00,atendida,efectivo,Angie Rivera Vargas,Corte degradado,Nico Estilo
5129,2003,12,15,2023-04-04 18:00:00,12000.00,atendida,daviplata,Rodrigo Peña Cárdenas,Barba completa,Jhon Navajas
5130,1762,22,19,2023-08-01 17:00:00,15000.00,atendida,daviplata,Fabian Peña Rodríguez,Masaje capilar,Fercho Barber
5131,1482,29,21,2024-09-05 11:00:00,50000.00,atendida,transferencia,Duvan Muñoz Ortiz,Mechas,Wilmar Style
5132,1038,13,25,2024-09-17 14:00:00,18000.00,atendida,nequi,Kevin Guerrero Parra,Barba + hidratacion,Lucho Precision
5133,1685,11,20,2023-12-16 17:00:00,25000.00,atendida,efectivo,Ferney González Muñoz,Tinte completo,El Paisa Cuts
5134,1440,28,29,2023-12-24 09:00:00,55000.00,atendida,tarjeta,Diego Zapata Salazar,Permanente,El Calvo Cuts
5135,2025,29,20,2023-11-18 14:00:00,50000.00,atendida,nequi,Lizeth Martínez González,Mechas,El Paisa Cuts
5136,1206,26,7,2024-01-04 10:00:00,50000.00,atendida,daviplata,Sergio Romero Silva,Corte + lavado + barba,Pipe El Crack
5137,1759,17,28,2024-03-09 11:00:00,20000.00,cancelada,nequi,Melissa Ortiz Delgado,Limpieza facial,Yeison Barber
5138,1544,2,6,2024-06-06 15:00:00,15000.00,atendida,tarjeta,Fabian Ortiz Silva,Corte de cabello Basico + barba,Chelo Cuts
5139,1821,27,20,2024-09-22 09:00:00,22000.00,atendida,tarjeta,Oscar Guerrero Ríos,Alisado,El Paisa Cuts
5140,969,14,12,2023-05-24 16:00:00,15000.00,atendida,tarjeta,Natalia Gómez Zapata,Afeitado clasico navaja,Duvan Fresh
5141,1444,1,17,2023-01-01 10:00:00,12000.00,cancelada,daviplata,Gabriela Castro Moreno,Corte de cabello Basico,Kevin El Maestro
5142,706,1,22,2024-02-16 16:00:00,12000.00,atendida,tarjeta,David Suárez Silva,Corte de cabello Basico,Diego Fadero
5143,844,24,30,2024-04-26 08:00:00,50000.00,atendida,daviplata,Yesid Torres Arias,Pack novio completo,Pipe Navajas
5144,1827,15,2,2023-12-06 11:00:00,14000.00,atendida,nequi,Brayan Peña Rodríguez,Cejas + barba,Maicol Style
5145,1937,22,25,2023-01-08 10:00:00,15000.00,cancelada,nequi,Mauricio Vega Ruiz,Masaje capilar,Lucho Precision
5146,586,17,29,2024-08-29 08:00:00,20000.00,atendida,nequi,Nathaly Jiménez Romero,Limpieza facial,El Calvo Cuts
5147,985,2,27,2024-08-31 10:00:00,15000.00,atendida,tarjeta,Fabian Ruiz Parra,Corte de cabello Basico + barba,Tomas Clipper
5148,590,25,23,2024-09-05 10:00:00,80000.00,atendida,tarjeta,Duvan Muñoz Ramírez,Coloracion fantasia,Santi Premium
5149,143,2,15,2023-11-14 16:00:00,15000.00,atendida,tarjeta,Johana Henao Pérez,Corte de cabello Basico + barba,Jhon Navajas
5150,1908,3,11,2024-01-07 09:00:00,8000.00,atendida,transferencia,Catalina Montoya Montoya,Arreglo de barba,El Mono Barber
5151,954,14,30,2023-04-05 09:00:00,15000.00,atendida,efectivo,Camila López Gómez,Afeitado clasico navaja,Pipe Navajas
5152,927,8,9,2024-12-09 16:00:00,16000.00,atendida,transferencia,Hernán Torres Rivera,Corte moderno,Brayan Scissors
5153,1153,12,6,2023-09-27 17:00:00,12000.00,atendida,tarjeta,Laura Ramos Londoño,Barba completa,Chelo Cuts
5154,1227,14,3,2024-05-20 08:00:00,15000.00,cancelada,transferencia,Sebastián Montoya Bedoya,Afeitado clasico navaja,Juancho El Indio
5155,618,22,30,2023-02-01 12:00:00,15000.00,atendida,tarjeta,Patricia Vega Gómez,Masaje capilar,Pipe Navajas
5156,905,7,14,2023-03-06 11:00:00,13000.00,atendida,daviplata,Ricardo Cruz Londoño,Corte clasico,El Tigre Cuts
5157,1299,19,28,2023-05-13 12:00:00,60000.00,cancelada,daviplata,Paola Muñoz Silva,Keratina,Yeison Barber
5158,624,12,22,2023-02-28 10:00:00,12000.00,atendida,efectivo,Andrea Díaz Ocampo,Barba completa,Diego Fadero
5159,672,20,25,2024-10-22 08:00:00,22000.00,atendida,tarjeta,Catalina Guerrero Espinoza,Corte + barba + cejas,Lucho Precision
5160,41,14,30,2024-09-20 17:00:00,15000.00,atendida,tarjeta,Leidy Díaz Salazar,Afeitado clasico navaja,Pipe Navajas
5161,1151,29,28,2023-06-22 14:00:00,50000.00,cancelada,nequi,Carlos Morales González,Mechas,Yeison Barber
5162,997,27,18,2024-07-19 10:00:00,22000.00,atendida,nequi,Rodrigo Ríos Moreno,Alisado,Nico Estilo
5163,245,7,28,2024-04-04 14:00:00,13000.00,cancelada,daviplata,Nathaly Sánchez Flores,Corte clasico,Yeison Barber
5164,230,29,8,2024-12-14 14:00:00,50000.00,cancelada,efectivo,Kevin Ríos Arias,Mechas,Tato Fade
5165,1845,14,7,2024-04-10 11:00:00,15000.00,atendida,tarjeta,David Henao Pérez,Afeitado clasico navaja,Pipe El Crack
5166,687,1,12,2023-01-31 12:00:00,12000.00,atendida,nequi,Esteban Flores Gutiérrez,Corte de cabello Basico,Duvan Fresh
5167,742,14,13,2024-11-24 09:00:00,15000.00,atendida,nequi,Kevin Castro Zapata,Afeitado clasico navaja,Camilo Pro
5168,1219,12,13,2023-11-04 18:00:00,12000.00,cancelada,daviplata,Kevin Vega Salazar,Barba completa,Camilo Pro
5169,1614,9,18,2024-04-11 14:00:00,10000.00,atendida,daviplata,Xiomara Ramos Correa,Corte infantil,Nico Estilo
5170,347,17,27,2024-09-22 12:00:00,20000.00,cancelada,daviplata,Paola Torres Reyes,Limpieza facial,Tomas Clipper
5171,1908,6,8,2024-06-17 08:00:00,14000.00,atendida,daviplata,Catalina Montoya Montoya,Corte navaja,Tato Fade
5172,829,17,22,2024-09-15 16:00:00,20000.00,atendida,efectivo,Alejandro López Cruz,Limpieza facial,Diego Fadero
5173,1396,2,14,2024-08-11 12:00:00,15000.00,cancelada,efectivo,Paula Cárdenas Correa,Corte de cabello Basico + barba,El Tigre Cuts
5174,1746,14,11,2024-02-26 11:00:00,15000.00,cancelada,daviplata,Cristian Peña Henao,Afeitado clasico navaja,El Mono Barber
5175,1831,2,8,2023-10-21 16:00:00,15000.00,atendida,nequi,Fabian Cárdenas Ospina,Corte de cabello Basico + barba,Tato Fade
5176,1623,11,16,2023-07-08 15:00:00,25000.00,atendida,transferencia,Alejandro Reyes Arias,Tinte completo,Sebastián Blade
5177,997,6,15,2023-12-08 10:00:00,14000.00,atendida,efectivo,Rodrigo Ríos Moreno,Corte navaja,Jhon Navajas
5178,68,16,17,2024-04-20 11:00:00,8000.00,atendida,transferencia,Julián Parra Morales,Depilacion de cejas,Kevin El Maestro
5179,1988,27,12,2024-07-06 12:00:00,22000.00,atendida,tarjeta,Nathaly Espinoza Ríos,Alisado,Duvan Fresh
5180,150,15,16,2023-03-04 14:00:00,14000.00,cancelada,tarjeta,Rodrigo Correa Arias,Cejas + barba,Sebastián Blade
5181,1841,19,14,2024-08-25 12:00:00,60000.00,atendida,efectivo,Andrea Bedoya Ríos,Keratina,El Tigre Cuts
5182,884,7,6,2023-02-10 14:00:00,13000.00,cancelada,nequi,Sara Mendoza Ramírez,Corte clasico,Chelo Cuts
5183,35,19,23,2024-11-05 15:00:00,60000.00,cancelada,daviplata,David Ríos Mendoza,Keratina,Santi Premium
5184,1627,2,18,2024-04-07 11:00:00,15000.00,atendida,efectivo,Laura Parra Rivera,Corte de cabello Basico + barba,Nico Estilo
5185,1075,15,20,2023-09-29 14:00:00,14000.00,cancelada,transferencia,Deisy Muñoz Guerrero,Cejas + barba,El Paisa Cuts
5186,194,17,11,2023-08-30 12:00:00,20000.00,cancelada,efectivo,Claudia Guerrero Torres,Limpieza facial,El Mono Barber
5187,1567,30,9,2023-05-10 15:00:00,40000.00,atendida,efectivo,Deisy Vargas Londoño,Decoloracion,Brayan Scissors
5188,817,3,20,2024-02-15 11:00:00,8000.00,atendida,efectivo,Raúl Peña García,Arreglo de barba,El Paisa Cuts
5189,557,9,27,2023-11-01 10:00:00,10000.00,atendida,daviplata,Andrés Herrera Morales,Corte infantil,Tomas Clipper
5190,1903,10,19,2023-02-12 15:00:00,35000.00,atendida,efectivo,Raúl Correa Ramírez,Corte + tinte,Fercho Barber
5191,96,13,19,2023-12-17 08:00:00,18000.00,cancelada,transferencia,Angie García Delgado,Barba + hidratacion,Fercho Barber
5192,972,2,28,2023-11-28 15:00:00,15000.00,cancelada,efectivo,Angie Peña Pérez,Corte de cabello Basico + barba,Yeison Barber
5193,1987,23,17,2024-03-25 12:00:00,30000.00,atendida,transferencia,Adriana Romero Peña,Tratamiento anticaida,Kevin El Maestro
5194,297,24,4,2023-12-10 09:00:00,50000.00,atendida,transferencia,Ana Guerrero Salazar,Pack novio completo,Mateo Barber
5195,1880,3,26,2024-07-08 11:00:00,8000.00,atendida,nequi,Adriana Arias Delgado,Arreglo de barba,Andres El Pro
5196,1688,19,3,2023-01-23 10:00:00,60000.00,atendida,tarjeta,Nicolás González Herrera,Keratina,Juancho El Indio
5197,664,29,20,2023-08-09 11:00:00,50000.00,atendida,nequi,Fernando Romero Londoño,Mechas,El Paisa Cuts
5198,109,17,19,2024-10-18 16:00:00,20000.00,atendida,nequi,Adriana Ortiz Vega,Limpieza facial,Fercho Barber
5199,333,6,3,2024-11-14 09:00:00,14000.00,cancelada,transferencia,Samuel Reyes Pérez,Corte navaja,Juancho El Indio
5200,1227,3,20,2023-04-25 17:00:00,8000.00,cancelada,nequi,Sebastián Montoya Bedoya,Arreglo de barba,El Paisa Cuts
5201,628,28,10,2023-10-11 18:00:00,55000.00,atendida,transferencia,Maria Romero Ospina,Permanente,Yeferson King
5202,1433,1,13,2024-09-17 17:00:00,12000.00,atendida,transferencia,Rodrigo Díaz Ospina,Corte de cabello Basico,Camilo Pro
5203,702,15,26,2023-02-06 14:00:00,14000.00,atendida,transferencia,Melissa Cruz Correa,Cejas + barba,Andres El Pro
5204,379,12,27,2023-02-05 09:00:00,12000.00,cancelada,transferencia,Yulieth Montoya Gutiérrez,Barba completa,Tomas Clipper
5205,124,3,13,2024-01-17 14:00:00,8000.00,cancelada,transferencia,Andrés Flores Torres,Arreglo de barba,Camilo Pro
5206,1542,30,28,2024-02-24 18:00:00,40000.00,atendida,transferencia,Yesid Cruz Ortiz,Decoloracion,Yeison Barber
5207,888,15,4,2023-02-26 11:00:00,14000.00,atendida,transferencia,Rodrigo Ortiz Ospina,Cejas + barba,Mateo Barber
5208,75,26,20,2024-02-04 17:00:00,50000.00,atendida,transferencia,Marcela Peña López,Corte + lavado + barba,El Paisa Cuts
5209,372,27,10,2024-11-01 15:00:00,22000.00,atendida,nequi,Hernán Sánchez Ríos,Alisado,Yeferson King
5210,1797,29,11,2024-08-28 12:00:00,50000.00,atendida,nequi,Leidy Torres Ramos,Mechas,El Mono Barber
5211,1977,3,17,2024-02-23 10:00:00,8000.00,cancelada,tarjeta,Nathaly Bedoya Sánchez,Arreglo de barba,Kevin El Maestro
5212,1646,9,26,2023-05-07 10:00:00,10000.00,atendida,tarjeta,Maria Torres Ortiz,Corte infantil,Andres El Pro
5213,576,25,4,2023-07-22 08:00:00,80000.00,atendida,efectivo,Paola García Montoya,Coloracion fantasia,Mateo Barber
5214,1654,26,7,2023-03-08 12:00:00,50000.00,atendida,transferencia,Paola Guerrero Guerrero,Corte + lavado + barba,Pipe El Crack
5215,1691,16,17,2023-03-02 18:00:00,8000.00,atendida,tarjeta,Raúl Rojas Vega,Depilacion de cejas,Kevin El Maestro
5216,1861,7,24,2024-07-25 08:00:00,13000.00,cancelada,daviplata,Fernando Rojas Parra,Corte clasico,El Negro Barber
5217,2027,10,3,2024-07-02 15:00:00,35000.00,atendida,daviplata,Fabian Silva Guerrero,Corte + tinte,Juancho El Indio
5218,1351,14,6,2024-03-14 11:00:00,15000.00,atendida,transferencia,Ricardo Muñoz Henao,Afeitado clasico navaja,Chelo Cuts
5219,97,3,15,2024-06-24 12:00:00,8000.00,atendida,daviplata,Claudia Romero Herrera,Arreglo de barba,Jhon Navajas
5220,1381,14,25,2024-07-10 18:00:00,15000.00,atendida,tarjeta,Mauricio Salazar Peña,Afeitado clasico navaja,Lucho Precision
5221,340,13,6,2024-03-18 17:00:00,18000.00,atendida,daviplata,Alejandro Ramos Montoya,Barba + hidratacion,Chelo Cuts
5222,838,6,8,2023-11-01 18:00:00,14000.00,cancelada,tarjeta,Fernando Romero Silva,Corte navaja,Tato Fade
5223,178,11,18,2023-09-16 09:00:00,25000.00,atendida,nequi,Cristian Mendoza Arias,Tinte completo,Nico Estilo
5224,1146,21,4,2023-07-22 10:00:00,25000.00,atendida,transferencia,Miguel Ruiz Muñoz,Corte + hidratacion,Mateo Barber
5225,48,14,4,2023-01-11 09:00:00,15000.00,atendida,daviplata,Diana García Cruz,Afeitado clasico navaja,Mateo Barber
5226,204,10,29,2023-03-11 11:00:00,35000.00,atendida,efectivo,Natalia Ruiz Montoya,Corte + tinte,El Calvo Cuts
5227,1518,18,20,2024-09-25 11:00:00,22000.00,atendida,tarjeta,Xiomara Romero Romero,Hidratacion capilar,El Paisa Cuts
5228,552,12,8,2024-07-26 17:00:00,12000.00,atendida,transferencia,Catalina Cruz Mendoza,Barba completa,Tato Fade
5229,1188,6,28,2024-06-29 14:00:00,14000.00,atendida,nequi,Sebastián Rivera Salazar,Corte navaja,Yeison Barber
5230,917,12,24,2023-02-15 17:00:00,12000.00,atendida,nequi,Deisy Moreno Vega,Barba completa,El Negro Barber
5231,965,12,20,2024-09-14 17:00:00,12000.00,cancelada,efectivo,Sara Zapata Delgado,Barba completa,El Paisa Cuts
5232,1092,1,12,2023-03-29 09:00:00,12000.00,atendida,transferencia,Cristian Muñoz Rivera,Corte de cabello Basico,Duvan Fresh
5233,1282,15,11,2024-04-29 09:00:00,14000.00,atendida,nequi,Wilmar Gómez Cruz,Cejas + barba,El Mono Barber
5234,261,20,15,2024-12-26 09:00:00,22000.00,cancelada,nequi,Patricia Rojas Rodríguez,Corte + barba + cejas,Jhon Navajas
5235,1943,4,24,2024-06-23 08:00:00,18000.00,cancelada,daviplata,Carlos Ríos Ortiz,Corte + lavado,El Negro Barber
5236,1551,18,28,2023-04-26 17:00:00,22000.00,atendida,transferencia,Raúl Torres Ospina,Hidratacion capilar,Yeison Barber
5237,1235,9,13,2024-12-21 10:00:00,10000.00,atendida,efectivo,Laura Sánchez Romero,Corte infantil,Camilo Pro
5238,679,24,25,2023-09-06 10:00:00,50000.00,atendida,nequi,Dayana Díaz Romero,Pack novio completo,Lucho Precision
5239,923,6,5,2024-07-17 16:00:00,14000.00,atendida,transferencia,Mauricio Gómez González,Corte navaja,El Vikingo
5240,1515,21,9,2023-04-29 09:00:00,25000.00,atendida,nequi,David Martínez Espinoza,Corte + hidratacion,Brayan Scissors
5241,575,15,24,2023-07-03 14:00:00,14000.00,cancelada,nequi,Xiomara Ramos Montoya,Cejas + barba,El Negro Barber
5242,351,28,22,2024-02-23 16:00:00,55000.00,atendida,efectivo,Lucia Suárez Correa,Permanente,Diego Fadero
5243,1528,8,12,2023-09-06 11:00:00,16000.00,atendida,efectivo,Catalina Arias Ortiz,Corte moderno,Duvan Fresh
5244,1350,13,18,2024-04-25 10:00:00,18000.00,cancelada,nequi,Lucia Moreno Rodríguez,Barba + hidratacion,Nico Estilo
5245,1724,25,14,2023-06-06 10:00:00,80000.00,atendida,tarjeta,Melissa Guerrero Martínez,Coloracion fantasia,El Tigre Cuts
5246,1194,12,5,2024-06-07 16:00:00,12000.00,atendida,transferencia,Laura Vargas Peña,Barba completa,El Vikingo
5247,1250,21,14,2023-02-26 09:00:00,25000.00,atendida,tarjeta,Ricardo Gómez Castro,Corte + hidratacion,El Tigre Cuts
5248,1984,28,15,2024-06-26 17:00:00,55000.00,atendida,daviplata,Santiago Herrera Díaz,Permanente,Jhon Navajas
5249,1827,6,18,2023-07-20 10:00:00,14000.00,atendida,transferencia,Brayan Peña Rodríguez,Corte navaja,Nico Estilo
5250,1789,25,18,2023-01-13 17:00:00,80000.00,atendida,efectivo,Angie Peña Medina,Coloracion fantasia,Nico Estilo
5251,112,2,8,2024-06-21 10:00:00,15000.00,atendida,efectivo,Mauricio Guerrero Flores,Corte de cabello Basico + barba,Tato Fade
5252,1600,6,6,2023-07-07 17:00:00,14000.00,cancelada,efectivo,Dayana Silva Cárdenas,Corte navaja,Chelo Cuts
5253,404,15,10,2023-03-25 18:00:00,14000.00,atendida,transferencia,Steven García Ortiz,Cejas + barba,Yeferson King
5254,1678,25,2,2023-10-24 16:00:00,80000.00,atendida,tarjeta,Brayan Silva Díaz,Coloracion fantasia,Maicol Style
5255,331,20,20,2024-04-17 10:00:00,22000.00,atendida,efectivo,Hernán Bedoya Herrera,Corte + barba + cejas,El Paisa Cuts
