id,cliente_id,servicio_id,barbero_id,fecha_hora,precio,estado,metodo_pago,cliente,servicio,barbero
4376,1080,22,22,2024-07-14 08:00:00,15000.00,atendida,nequi,Carlos Martínez Ocampo,Hidratacion capilar,Diego Fadero
4377,1480,18,24,2023-08-19 09:00:00,22000.00,cancelada,tarjeta,Andrés Ramos Arias,Afeitado clasico navaja,El Negro Barber
4378,968,30,19,2023-09-11 16:00:00,40000.00,atendida,daviplata,David Londoño González,Corte + lavado + barba,Fercho Barber
4379,166,12,4,2024-04-19 12:00:00,12000.00,atendida,efectivo,Lucia Pérez Romero,Corte moderno,Mateo Barber
4380,1738,4,12,2023-05-26 10:00:00,18000.00,atendida,efectivo,Patricia Castro Jiménez,Corte + lavado,Duvan Fresh
4381,632,18,7,2023-06-18 09:00:00,22000.00,atendida,tarjeta,Hernán Ocampo Guerrero,Afeitado clasico navaja,Pipe El Crack
4382,1572,15,13,2024-07-02 16:00:00,14000.00,atendida,tarjeta,Fernando Martínez Rivera,Tinte completo,Camilo Pro
4383,983,18,5,2023-08-04 10:00:00,22000.00,atendida,transferencia,Yesid Martínez Rodríguez,Afeitado clasico navaja,El Vikingo
4384,228,15,22,2023-02-05 08:00:00,14000.00,cancelada,efectivo,Ricardo Correa Martínez,Tinte completo,Diego Fadero
4385,868,23,15,2024-03-04 10:00:00,30000.00,cancelada,tarjeta,Marcela Ríos Vega,Keratina,Jhon Navajas
4386,971,14,4,2024-07-04 09:00:00,15000.00,atendida,tarjeta,Ferney Ramos Díaz,Corte + tinte,Mateo Barber
4387,86,12,15,2024-08-20 08:00:00,12000.00,cancelada,tarjeta,Angie Cárdenas Parra,Corte moderno,Jhon Navajas
4388,1415,14,11,2023-03-24 17:00:00,15000.00,atendida,transferencia,Valentina Gutiérrez Mendoza,Corte + tinte,El Mono Barber
4389,931,30,12,2024-04-26 15:00:00,40000.00,atendida,tarjeta,Claudia Torres Martínez,Corte + lavado + barba,Duvan Fresh
4390,1956,22,17,2023-10-30 08:00:00,15000.00,atendida,tarjeta,Hernán Ríos Cárdenas,Hidratacion capilar,Kevin El Maestro
4391,1880,18,14,2024-08-24 10:00:00,22000.00,atendida,daviplata,Adriana Arias Delgado,Afeitado clasico navaja,El Tigre Cuts
4392,290,11,13,2023-04-06 12:00:00,25000.00,atendida,transferencia,Diego Peña Ramírez,Corte clasico,Camilo Pro
4393,1355,17,14,2024-06-14 16:00:00,20000.00,atendida,tarjeta,Carolina Sánchez Ortiz,Barba + hidratacion,El Tigre Cuts
4394,54,25,22,2024-05-25 18:00:00,80000.00,atendida,efectivo,Nicolás Moreno Martínez,Corte + hidratacion,Diego Fadero
4395,77,1,9,2023-02-07 12:00:00,12000.00,atendida,efectivo,Gabriela Jiménez Londoño,Corte de cabello Basico,Brayan Scissors
4396,1886,18,3,2023-05-28 14:00:00,22000.00,atendida,nequi,Isabella González Delgado,Afeitado clasico navaja,Juancho El Indio
4397,1861,23,13,2024-06-24 15:00:00,30000.00,cancelada,daviplata,Fernando Rojas Parra,Keratina,Camilo Pro
4398,1283,8,12,2023-01-24 18:00:00,16000.00,atendida,daviplata,Mateo Ríos Zapata,Corte + lavado,Duvan Fresh
4399,1930,20,20,2024-08-05 08:00:00,22000.00,atendida,nequi,Alejandro Martínez Espinoza,Depilacion de cejas,El Paisa Cuts
4400,1464,21,3,2024-07-13 18:00:00,25000.00,cancelada,efectivo,Sergio Suárez López,Limpieza facial,Juancho El Indio
4401,1661,9,28,2023-02-10 10:00:00,10000.00,atendida,nequi,Marcela García Arias,Corte degradado,Yeison Barber
4402,1371,14,10,2023-05-31 10:00:00,15000.00,atendida,daviplata,Catalina Delgado Ocampo,Corte + tinte,Yeferson King
4403,1921,23,28,2023-09-21 12:00:00,30000.00,atendida,tarjeta,Johana Ospina Ortiz,Keratina,Yeison Barber
4404,1438,10,20,2024-10-06 17:00:00,35000.00,atendida,transferencia,Claudia Rojas Henao,Corte navaja,El Paisa Cuts
4405,1607,9,27,2024-05-08 10:00:00,10000.00,cancelada,tarjeta,Wilmar Zapata Espinoza,Corte degradado,Tomas Clipper
4406,1662,10,28,2023-01-03 09:00:00,35000.00,atendida,transferencia,Steven Sánchez Correa,Corte navaja,Yeison Barber
4407,1110,29,18,2023-03-01 09:00:00,50000.00,atendida,tarjeta,Oscar Delgado Castro,Coloracion fantasia,Nico Estilo
4408,943,8,21,2024-04-26 16:00:00,16000.00,atendida,daviplata,Lizeth Jiménez Cruz,Corte + lavado,Wilmar Style
4409,592,20,6,2023-08-07 12:00:00,22000.00,atendida,nequi,Claudia López Gutiérrez,Depilacion de cejas,Chelo Cuts
4410,1122,8,9,2023-09-16 17:00:00,16000.00,atendida,tarjeta,Paula Ospina Henao,Corte + lavado,Brayan Scissors
4411,989,12,19,2024-08-10 14:00:00,12000.00,atendida,nequi,Kevin Muñoz Espinoza,Corte moderno,Fercho Barber
4412,257,26,23,2024-06-09 15:00:00,50000.00,atendida,nequi,Sofia Rojas Cárdenas,Masaje capilar,Santi Premium
4413,1917,22,27,2024-02-13 18:00:00,15000.00,cancelada,daviplata,Jhon González Medina,Hidratacion capilar,Tomas Clipper
4414,1940,21,10,2023-07-22 14:00:00,25000.00,atendida,transferencia,Oscar Reyes Martínez,Limpieza facial,Yeferson King
4415,1430,4,29,2024-11-22 14:00:00,18000.00,atendida,nequi,Mariana Ruiz Delgado,Corte + lavado,El Calvo Cuts
4416,1952,24,21,2024-09-24 14:00:00,50000.00,atendida,efectivo,Leidy Ospina Gutiérrez,Corte + barba + cejas,Wilmar Style
4417,130,18,17,2024-08-15 10:00:00,22000.00,atendida,nequi,Camila Gutiérrez González,Afeitado clasico navaja,Kevin El Maestro
4418,1019,21,4,2023-11-12 15:00:00,25000.00,atendida,tarjeta,Santiago Parra Moreno,Limpieza facial,Mateo Barber
4419,430,20,8,2024-02-11 09:00:00,22000.00,atendida,transferencia,David Guerrero Torres,Depilacion de cejas,Tato Fade
4420,667,17,23,2023-09-06 15:00:00,20000.00,atendida,daviplata,Miguel López González,Barba + hidratacion,Santi Premium
4421,815,22,12,2023-08-28 08:00:00,15000.00,atendida,tarjeta,Johana Martínez Ramos,Hidratacion capilar,Duvan Fresh
4422,1083,20,15,2023-01-11 10:00:00,22000.00,atendida,daviplata,Mauricio Rojas Reyes,Depilacion de cejas,Jhon Navajas
4423,2007,14,16,2023-01-08 17:00:00,15000.00,atendida,nequi,Ferney Díaz Correa,Corte + tinte,Sebastián Blade
4424,544,26,24,2024-08-28 14:00:00,50000.00,atendida,daviplata,Nicolás Zapata Londoño,Masaje capilar,El Negro Barber
4425,1359,4,21,2023-10-22 14:00:00,18000.00,atendida,transferencia,Claudia Parra Rodríguez,Corte + lavado,Wilmar Style
4426,1363,12,12,2023-12-22 17:00:00,12000.00,atendida,tarjeta,Gabriela Ocampo Jiménez,Corte moderno,Duvan Fresh
4427,1403,23,24,2024-04-15 16:00:00,30000.00,atendida,nequi,Monica Gómez Bedoya,Keratina,El Negro Barber
4428,1825,12,27,2024-03-28 18:00:00,12000.00,atendida,nequi,Juan Ruiz Díaz,Corte moderno,Tomas Clipper
4429,295,1,18,2024-06-27 08:00:00,12000.00,cancelada,daviplata,Sebastián Jiménez Suárez,Corte de cabello Basico,Nico Estilo
4430,40,27,9,2024-04-13 11:00:00,22000.00,cancelada,nequi,Mariana Ospina Rivera,Tratamiento anticaida,Brayan Scissors
4431,1129,21,7,2023-05-14 09:00:00,25000.00,atendida,efectivo,Alejandro Gómez Vega,Limpieza facial,Pipe El Crack
4432,804,10,26,2023-12-09 16:00:00,35000.00,atendida,daviplata,Xiomara Zapata Reyes,Corte navaja,Andres El Pro
4433,1398,28,30,2024-03-25 15:00:00,55000.00,atendida,tarjeta,Cristian Rodríguez Romero,Pack novio completo,Pipe Navajas
4434,1444,6,31,2023-06-12 16:00:00,14000.00,atendida,tarjeta,Gabriela Castro Moreno,Corte de cabello Basico + barba,Cristian Fade
4435,1644,10,14,2023-06-08 11:00:00,35000.00,cancelada,transferencia,Felipe Vargas Reyes,Corte navaja,El Tigre Cuts
4436,1894,5,12,2024-04-01 17:00:00,15000.00,atendida,transferencia,Valentina Flores Jiménez,Corte de cabello Basico,Duvan Fresh
4437,1377,13,13,2023-09-14 14:00:00,18000.00,cancelada,transferencia,Claudia Ospina Vargas,Corte infantil,Camilo Pro
4438,723,26,6,2023-01-13 09:00:00,50000.00,atendida,daviplata,Sofia López Espinoza,Masaje capilar,Chelo Cuts
4439,1044,3,22,2024-08-07 11:00:00,8000.00,atendida,daviplata,Miguel Vargas Salazar,Arreglo de barba,Diego Fadero
4440,1593,30,22,2024-11-03 17:00:00,40000.00,atendida,daviplata,Alejandro Guerrero Ospina,Corte + lavado + barba,Diego Fadero
4441,72,11,21,2024-10-25 14:00:00,25000.00,atendida,efectivo,Ricardo Espinoza Henao,Corte clasico,Wilmar Style
4442,1709,13,16,2024-12-05 15:00:00,18000.00,atendida,nequi,Cristian Ortiz Martínez,Corte infantil,Sebastián Blade
4443,97,23,30,2024-03-31 16:00:00,30000.00,atendida,nequi,Claudia Romero Herrera,Keratina,Pipe Navajas
4444,1589,12,27,2023-10-20 11:00:00,12000.00,cancelada,transferencia,Juan Ramos Morales,Corte moderno,Tomas Clipper
4445,479,29,10,2024-12-15 16:00:00,50000.00,atendida,tarjeta,Jorge Ríos Sánchez,Coloracion fantasia,Yeferson King
4446,692,17,4,2023-12-22 17:00:00,20000.00,atendida,tarjeta,Mateo Bedoya Muñoz,Barba + hidratacion,Mateo Barber
4447,168,16,29,2023-10-23 08:00:00,8000.00,atendida,daviplata,Miguel Suárez Ospina,Barba completa,El Calvo Cuts
4448,1176,14,8,2023-12-05 18:00:00,15000.00,atendida,efectivo,Lizeth Pérez Arias,Corte + tinte,Tato Fade
4449,1488,28,21,2023-05-31 12:00:00,55000.00,atendida,nequi,Paola Silva Peña,Pack novio completo,Wilmar Style
4450,1071,16,12,2024-10-24 14:00:00,8000.00,atendida,transferencia,Natalia Ocampo Rodríguez,Barba completa,Duvan Fresh
4451,1503,22,11,2023-07-26 10:00:00,15000.00,atendida,transferencia,Carolina Ortiz Cruz,Hidratacion capilar,El Mono Barber
4452,1939,6,15,2024-07-21 18:00:00,14000.00,cancelada,transferencia,Sofia Cárdenas Herrera,Corte de cabello Basico + barba,Jhon Navajas
4453,713,24,10,2023-04-24 17:00:00,50000.00,cancelada,daviplata,Carlos Castro Rodríguez,Corte + barba + cejas,Yeferson King
4454,1092,20,19,2023-12-13 12:00:00,22000.00,atendida,efectivo,Cristian Muñoz Rivera,Depilacion de cejas,Fercho Barber
4455,215,28,4,2023-12-31 15:00:00,55000.00,atendida,daviplata,Luis Herrera Delgado,Pack novio completo,Mateo Barber
4456,1465,5,2,2023-10-10 10:00:00,15000.00,cancelada,tarjeta,Sebastián Cruz Zapata,Corte de cabello Basico,Maicol Style
4457,1911,17,24,2023-04-02 10:00:00,20000.00,atendida,transferencia,Yeison Díaz Gómez,Barba + hidratacion,El Negro Barber
4458,407,3,22,2023-03-15 08:00:00,8000.00,atendida,tarjeta,Sebastián Mendoza Torres,Arreglo de barba,Diego Fadero
4459,1781,14,27,2024-08-16 10:00:00,15000.00,atendida,efectivo,Catalina Castro Zapata,Corte + tinte,Tomas Clipper
4460,1777,19,8,2024-10-18 17:00:00,60000.00,atendida,nequi,Patricia Parra Martínez,Cejas + barba,Tato Fade
4461,1003,17,3,2024-03-03 12:00:00,20000.00,atendida,transferencia,Maria Parra Castro,Barba + hidratacion,Juancho El Indio
4462,557,15,31,2023-12-26 17:00:00,14000.00,cancelada,tarjeta,Andrés Herrera Morales,Tinte completo,Cristian Fade
4463,935,15,15,2024-12-06 12:00:00,14000.00,cancelada,transferencia,Fernando Ramos Pérez,Tinte completo,Jhon Navajas
4464,1643,9,18,2023-11-28 14:00:00,10000.00,atendida,efectivo,Diana García Rojas,Corte degradado,Nico Estilo
4465,290,12,21,2023-07-08 14:00:00,12000.00,cancelada,nequi,Diego Peña Ramírez,Corte moderno,Wilmar Style
4466,1562,10,27,2024-05-15 11:00:00,35000.00,atendida,tarjeta,Yeison Romero Morales,Corte navaja,Tomas Clipper
4467,1237,28,19,2023-11-11 09:00:00,55000.00,atendida,daviplata,Yesid Suárez Ospina,Pack novio completo,Fercho Barber
4468,1170,13,22,2023-08-04 08:00:00,18000.00,atendida,nequi,Paola Mendoza Ospina,Corte infantil,Diego Fadero
4469,1195,25,13,2024-05-19 09:00:00,80000.00,atendida,nequi,Felipe Medina Moreno,Corte + hidratacion,Camilo Pro
4470,1513,15,18,2024-01-08 17:00:00,14000.00,atendida,daviplata,Alejandro Mendoza Ríos,Tinte completo,Nico Estilo
4471,180,10,14,2023-04-15 09:00:00,35000.00,atendida,nequi,Cristian Medina Flores,Corte navaja,El Tigre Cuts
4472,512,14,30,2023-06-08 08:00:00,15000.00,atendida,nequi,Paula Salazar López,Corte + tinte,Pipe Navajas
4473,735,9,18,2024-07-17 17:00:00,10000.00,atendida,efectivo,Marcela Ramos Ocampo,Corte degradado,Nico Estilo
4474,937,7,27,2024-12-15 11:00:00,13000.00,atendida,daviplata,Gabriela Correa Delgado,Arreglo de barba,Tomas Clipper
4475,446,4,3,2024-11-09 17:00:00,18000.00,atendida,nequi,Ricardo Moreno Romero,Corte + lavado,Juancho El Indio
4476,1587,12,18,2024-12-04 18:00:00,12000.00,atendida,tarjeta,Lucia Ortiz Ríos,Corte moderno,Nico Estilo
4477,2018,17,22,2023-09-12 14:00:00,20000.00,cancelada,tarjeta,Hernán Ríos Ríos,Barba + hidratacion,Diego Fadero
4478,93,12,28,2024-09-11 18:00:00,12000.00,cancelada,tarjeta,Gabriela Montoya Mendoza,Corte moderno,Yeison Barber
4479,186,6,13,2024-01-21 08:00:00,14000.00,atendida,daviplata,Mateo Jiménez Silva,Corte de cabello Basico + barba,Camilo Pro
4480,1232,18,27,2023-09-19 12:00:00,22000.00,atendida,efectivo,Camila Castro Peña,Afeitado clasico navaja,Tomas Clipper
4481,1956,2,16,2023-11-11 18:00:00,15000.00,cancelada,transferencia,Hernán Ríos Cárdenas,Corte de cabello Basico + barba,Sebastián Blade
4482,1195,3,20,2024-12-09 12:00:00,8000.00,atendida,efectivo,Felipe Medina Moreno,Arreglo de barba,El Paisa Cuts
4483,367,18,20,2024-06-11 18:00:00,22000.00,atendida,tarjeta,Jorge Herrera Medina,Afeitado clasico navaja,El Paisa Cuts
4484,1427,14,26,2024-11-07 14:00:00,15000.00,atendida,tarjeta,Sergio Montoya Ramos,Corte + tinte,Andres El Pro
4485,1440,17,27,2023-01-22 14:00:00,20000.00,atendida,tarjeta,Diego Zapata Salazar,Barba + hidratacion,Tomas Clipper
4486,206,16,22,2023-10-20 12:00:00,8000.00,cancelada,efectivo,Andrés Jiménez Silva,Barba completa,Diego Fadero
4487,1506,22,24,2023-06-25 17:00:00,15000.00,atendida,efectivo,Mauricio Muñoz Parra,Hidratacion capilar,El Negro Barber
4488,1082,1,17,2023-03-13 12:00:00,12000.00,atendida,nequi,Marcela Morales Reyes,Corte de cabello Basico,Kevin El Maestro
4489,1101,11,21,2024-07-08 15:00:00,25000.00,atendida,tarjeta,Marcela Correa Díaz,Corte clasico,Wilmar Style
4490,520,15,21,2023-09-09 18:00:00,14000.00,atendida,transferencia,Leidy Espinoza Rodríguez,Tinte completo,Wilmar Style
4491,931,28,4,2024-10-20 08:00:00,55000.00,atendida,transferencia,Claudia Torres Martínez,Pack novio completo,Mateo Barber
4492,392,26,12,2023-08-07 09:00:00,50000.00,atendida,transferencia,Kevin Correa Pérez,Masaje capilar,Duvan Fresh
4493,628,17,3,2023-01-18 08:00:00,20000.00,atendida,daviplata,Maria Romero Ospina,Barba + hidratacion,Juancho El Indio
4494,998,11,14,2024-07-05 15:00:00,25000.00,atendida,nequi,Catalina Rodríguez Suárez,Corte clasico,El Tigre Cuts
4495,495,15,14,2024-04-22 18:00:00,14000.00,atendida,transferencia,Daniela García Henao,Tinte completo,El Tigre Cuts
4496,1915,29,17,2023-05-29 10:00:00,50000.00,cancelada,nequi,Paula Moreno Arias,Coloracion fantasia,Kevin El Maestro
4497,384,22,24,2023-10-22 14:00:00,15000.00,atendida,efectivo,Isabella Ramírez Suárez,Hidratacion capilar,El Negro Barber
4498,682,19,16,2024-08-17 08:00:00,60000.00,atendida,efectivo,Jhon Silva Parra,Cejas + barba,Sebastián Blade
4499,37,8,10,2024-02-16 16:00:00,16000.00,atendida,transferencia,Johana Londoño Martínez,Corte + lavado,Yeferson King
4500,1742,30,6,2024-04-27 09:00:00,40000.00,atendida,efectivo,David Pérez González,Corte + lavado + barba,Chelo Cuts
4501,98,3,20,2023-05-24 14:00:00,8000.00,cancelada,nequi,Julián Henao Bedoya,Arreglo de barba,El Paisa Cuts
4502,181,28,10,2023-09-27 16:00:00,55000.00,cancelada,efectivo,Yeison Martínez Suárez,Pack novio completo,Yeferson King
4503,1375,14,8,2023-08-16 11:00:00,15000.00,atendida,daviplata,Yeison Montoya Muñoz,Corte + tinte,Tato Fade
4504,1181,21,16,2023-12-01 09:00:00,25000.00,atendida,daviplata,Paola Gutiérrez Vargas,Limpieza facial,Sebastián Blade
4505,1981,1,27,2023-12-11 18:00:00,12000.00,cancelada,efectivo,Brayan Morales Cruz,Corte de cabello Basico,Tomas Clipper
4506,1236,9,31,2023-02-16 09:00:00,10000.00,atendida,nequi,Isabella Morales Bedoya,Corte degradado,Cristian Fade
4507,431,21,20,2023-11-17 08:00:00,25000.00,atendida,nequi,Mauricio Díaz Peña,Limpieza facial,El Paisa Cuts
4508,1415,23,27,2023-01-05 12:00:00,30000.00,atendida,tarjeta,Valentina Gutiérrez Mendoza,Keratina,Tomas Clipper
4509,656,23,8,2023-12-07 18:00:00,30000.00,cancelada,transferencia,Adriana Cárdenas Parra,Keratina,Tato Fade
4510,1686,26,15,2023-06-14 17:00:00,50000.00,atendida,nequi,Rodrigo Suárez Ortiz,Masaje capilar,Jhon Navajas
4511,150,19,21,2024-10-14 10:00:00,60000.00,cancelada,daviplata,Rodrigo Correa Arias,Cejas + barba,Wilmar Style
4512,760,22,26,2024-03-18 15:00:00,15000.00,cancelada,nequi,Wilmar Henao Montoya,Hidratacion capilar,Andres El Pro
4513,181,27,24,2023-03-10 11:00:00,22000.00,atendida,efectivo,Yeison Martínez Suárez,Tratamiento anticaida,El Negro Barber
4514,412,12,29,2023-06-21 15:00:00,12000.00,atendida,tarjeta,Samuel Flores Rivera,Corte moderno,El Calvo Cuts
4515,1739,26,11,2023-05-31 17:00:00,50000.00,atendida,transferencia,Lizeth Ramos Moreno,Masaje capilar,El Mono Barber
4516,1808,8,5,2024-07-29 15:00:00,16000.00,atendida,tarjeta,Dayana Henao Sánchez,Corte + lavado,El Vikingo
4517,507,4,30,2023-11-28 16:00:00,18000.00,atendida,efectivo,Alejandro Arias Moreno,Corte + lavado,Pipe Navajas
4518,78,4,11,2023-05-05 11:00:00,18000.00,cancelada,efectivo,Angie Moreno Torres,Corte + lavado,El Mono Barber
4519,520,29,16,2023-07-23 12:00:00,50000.00,cancelada,efectivo,Leidy Espinoza Rodríguez,Coloracion fantasia,Sebastián Blade
4520,1307,12,11,2024-01-30 11:00:00,12000.00,atendida,daviplata,Miguel Romero Herrera,Corte moderno,El Mono Barber
4521,1400,20,15,2024-04-23 14:00:00,22000.00,cancelada,efectivo,Diana Muñoz Cárdenas,Depilacion de cejas,Jhon Navajas
4522,931,24,13,2024-03-04 11:00:00,50000.00,atendida,efectivo,Claudia Torres Martínez,Corte + barba + cejas,Camilo Pro
4523,147,1,20,2024-09-15 16:00:00,12000.00,atendida,efectivo,Sara Parra Morales,Corte de cabello Basico,El Paisa Cuts
4524,1367,21,11,2023-02-13 16:00:00,25000.00,atendida,daviplata,Dayana Cruz Sánchez,Limpieza facial,El Mono Barber
4525,1877,8,3,2024-03-23 11:00:00,16000.00,cancelada,transferencia,Juan Ríos Suárez,Corte + lavado,Juancho El Indio
4526,1453,10,12,2024-12-23 18:00:00,35000.00,cancelada,nequi,Diana Medina Montoya,Corte navaja,Duvan Fresh
4527,1013,26,15,2023-06-30 09:00:00,50000.00,atendida,nequi,Melissa Castro Montoya,Masaje capilar,Jhon Navajas
4528,1978,18,26,2023-07-24 18:00:00,22000.00,atendida,nequi,Isabella Medina Guerrero,Afeitado clasico navaja,Andres El Pro
4529,1910,5,6,2024-11-02 17:00:00,15000.00,atendida,transferencia,Brayan Zapata Suárez,Corte de cabello Basico,Chelo Cuts
4530,113,2,13,2023-07-29 17:00:00,15000.00,atendida,daviplata,Felipe Reyes Ríos,Corte de cabello Basico + barba,Camilo Pro
4531,2020,21,28,2023-01-26 09:00:00,25000.00,atendida,daviplata,Marcela Pérez Flores,Limpieza facial,Yeison Barber
4532,1662,9,15,2023-10-25 17:00:00,10000.00,atendida,efectivo,Steven Sánchez Correa,Corte degradado,Jhon Navajas
4533,1155,11,6,2023-04-19 12:00:00,25000.00,cancelada,tarjeta,Wilmar Flores Ospina,Corte clasico,Chelo Cuts
4534,743,5,19,2023-11-30 11:00:00,15000.00,atendida,daviplata,Catalina Ortiz Reyes,Corte de cabello Basico,Fercho Barber
4535,1152,17,6,2024-06-14 16:00:00,20000.00,atendida,efectivo,Carlos Zapata Pérez,Barba + hidratacion,Chelo Cuts
4536,227,2,15,2024-10-07 18:00:00,15000.00,cancelada,tarjeta,Fabian Bedoya Montoya,Corte de cabello Basico + barba,Jhon Navajas
4537,1462,25,19,2024-05-07 11:00:00,80000.00,atendida,tarjeta,Yesid Romero Rojas,Corte + hidratacion,Fercho Barber
4538,1967,28,30,2023-07-11 18:00:00,55000.00,atendida,daviplata,Isabella Gómez Bedoya,Pack novio completo,Pipe Navajas
4539,1011,23,27,2024-05-27 17:00:00,30000.00,atendida,tarjeta,Jhon Muñoz Arias,Keratina,Tomas Clipper
4540,2011,27,18,2024-10-26 14:00:00,22000.00,cancelada,nequi,Melissa Londoño Muñoz,Tratamiento anticaida,Nico Estilo
4541,688,16,27,2023-11-28 15:00:00,8000.00,atendida,tarjeta,Raúl Ríos Torres,Barba completa,Tomas Clipper
4542,1855,13,15,2024-01-05 14:00:00,18000.00,atendida,tarjeta,Isabella Moreno Pérez,Corte infantil,Jhon Navajas
4543,772,14,29,2024-10-26 16:00:00,15000.00,cancelada,tarjeta,Claudia Castro Ospina,Corte + tinte,El Calvo Cuts
4544,1173,8,10,2024-09-20 15:00:00,16000.00,atendida,efectivo,Alejandro Londoño Salazar,Corte + lavado,Yeferson King
4545,979,1,30,2023-10-17 12:00:00,12000.00,atendida,daviplata,Sara Zapata González,Corte de cabello Basico,Pipe Navajas
4546,1515,5,31,2024-01-09 18:00:00,15000.00,atendida,tarjeta,David Martínez Espinoza,Corte de cabello Basico,Cristian Fade
4547,1631,22,3,2024-01-26 08:00:00,15000.00,atendida,transferencia,Raúl Gutiérrez Montoya,Hidratacion capilar,Juancho El Indio
4548,1535,1,2,2023-03-23 17:00:00,12000.00,atendida,transferencia,Patricia González Bedoya,Corte de cabello Basico,Maicol Style
4549,1327,18,4,2024-09-24 09:00:00,22000.00,atendida,daviplata,Yulieth Montoya Espinoza,Afeitado clasico navaja,Mateo Barber
4550,288,23,4,2023-06-09 18:00:00,30000.00,cancelada,tarjeta,Sofia Gómez Castro,Keratina,Mateo Barber
4551,34,10,2,2023-12-20 09:00:00,35000.00,atendida,tarjeta,Melissa Morales Romero,Corte navaja,Maicol Style
4552,1800,13,7,2024-10-05 11:00:00,18000.00,atendida,efectivo,Esteban Zapata Henao,Corte infantil,Pipe El Crack
4553,1283,10,31,2023-10-29 16:00:00,35000.00,atendida,tarjeta,Mateo Ríos Zapata,Corte navaja,Cristian Fade
4554,1040,6,2,2024-02-26 15:00:00,14000.00,atendida,tarjeta,Miguel Medina López,Corte de cabello Basico + barba,Maicol Style
4555,1976,27,5,2024-07-15 14:00:00,22000.00,atendida,transferencia,Julián Gutiérrez Herrera,Tratamiento anticaida,El Vikingo
4556,455,18,13,2024-02-13 12:00:00,22000.00,cancelada,tarjeta,Rodrigo Arias Martínez,Afeitado clasico navaja,Camilo Pro
4557,139,28,9,2024-01-01 17:00:00,55000.00,atendida,efectivo,Valentina Reyes Suárez,Pack novio completo,Brayan Scissors
4558,333,5,21,2024-05-30 15:00:00,15000.00,atendida,daviplata,Samuel Reyes Pérez,Corte de cabello Basico,Wilmar Style
4559,2004,25,11,2023-02-19 08:00:00,80000.00,atendida,nequi,Steven Bedoya Suárez,Corte + hidratacion,El Mono Barber
4560,1093,23,3,2024-03-29 11:00:00,30000.00,atendida,tarjeta,Marcela Rivera Díaz,Keratina,Juancho El Indio
4561,1094,26,2,2024-03-29 09:00:00,50000.00,atendida,nequi,Diana Parra Silva,Masaje capilar,Maicol Style
4562,1370,3,31,2024-07-04 09:00:00,8000.00,atendida,efectivo,Andrés Espinoza Zapata,Arreglo de barba,Cristian Fade
4563,888,4,3,2023-01-05 09:00:00,18000.00,atendida,daviplata,Rodrigo Ortiz Ospina,Corte + lavado,Juancho El Indio
4564,1638,25,19,2024-05-17 17:00:00,80000.00,atendida,daviplata,Fernando Delgado Gómez,Corte + hidratacion,Fercho Barber
4565,1347,4,10,2023-01-31 11:00:00,18000.00,atendida,tarjeta,Yulieth Suárez Sánchez,Corte + lavado,Yeferson King
4566,1904,15,14,2023-05-01 17:00:00,14000.00,cancelada,efectivo,Yulieth Arias Vargas,Tinte completo,El Tigre Cuts
4567,1471,30,10,2024-03-07 17:00:00,40000.00,cancelada,nequi,Mauricio Correa Montoya,Corte + lavado + barba,Yeferson King
4568,1365,15,24,2023-07-13 15:00:00,14000.00,atendida,transferencia,Deisy Morales Rodríguez,Tinte completo,El Negro Barber
4569,88,19,12,2024-08-03 09:00:00,60000.00,atendida,transferencia,Gabriela Parra Peña,Cejas + barba,Duvan Fresh
4570,1479,24,2,2023-02-22 09:00:00,50000.00,atendida,tarjeta,Carolina Peña Peña,Corte + barba + cejas,Maicol Style
4571,793,9,21,2024-10-08 14:00:00,10000.00,atendida,transferencia,Cristian Sánchez Martínez,Corte degradado,Wilmar Style
4572,1060,29,19,2024-07-16 10:00:00,50000.00,atendida,tarjeta,Felipe Martínez López,Coloracion fantasia,Fercho Barber
4573,1271,2,13,2024-09-07 14:00:00,15000.00,atendida,transferencia,Marcela Arias Rodríguez,Corte de cabello Basico + barba,Camilo Pro
4574,102,2,27,2023-01-26 11:00:00,15000.00,cancelada,nequi,Sergio López Sánchez,Corte de cabello Basico + barba,Tomas Clipper
4575,683,18,9,2024-06-19 11:00:00,22000.00,atendida,tarjeta,Jorge Salazar Guerrero,Afeitado clasico navaja,Brayan Scissors
4576,474,2,18,2023-02-18 14:00:00,15000.00,cancelada,efectivo,Deisy Ramos Salazar,Corte de cabello Basico + barba,Nico Estilo
4577,1342,18,30,2024-09-23 10:00:00,22000.00,atendida,tarjeta,Sofia Montoya Morales,Afeitado clasico navaja,Pipe Navajas
4578,1658,18,22,2023-12-30 18:00:00,22000.00,atendida,daviplata,Mariana García Zapata,Afeitado clasico navaja,Diego Fadero
4579,1540,23,31,2024-11-23 17:00:00,30000.00,cancelada,nequi,Claudia Rojas Ramos,Keratina,Cristian Fade
4580,1125,13,24,2023-08-23 08:00:00,18000.00,cancelada,efectivo,Mauricio Londoño Salazar,Corte infantil,El Negro Barber
4581,360,21,29,2024-09-25 12:00:00,25000.00,cancelada,nequi,Paola Ramos Pérez,Limpieza facial,El Calvo Cuts
4582,44,1,21,2024-08-08 09:00:00,12000.00,atendida,nequi,Fabian Arias Correa,Corte de cabello Basico,Wilmar Style
4583,1280,18,30,2023-02-26 08:00:00,22000.00,cancelada,daviplata,Andrea Salazar Ospina,Afeitado clasico navaja,Pipe Navajas
